Expr1000,CoverClass,Species,Percent,Height,Notes,CoverType,PlotID,LifeForm,Binomial,Date
9/4/2024,L,N/A,23,N/A,,Basal,SFF2V-246,N/A,Species not needed for data entry,9/4/2024
9/20/2024,B,N/A,15,N/A,,Basal,SFF3V-294,N/A,Species not needed for data entry,9/20/2024
9/18/2024,L,N/A,80,N/A,,Basal,SFF6V-291,N/A,Species not needed for data entry,9/18/2024
9/11/2024,G,N/A,88,N/A,,Basal,SFF7V-255,N/A,Species not needed for data entry,9/11/2024
9/18/2024,R,N/A,2,N/A,,Basal,SFF6V-292,N/A,Species not needed for data entry,9/18/2024
9/18/2024,M,N/A,1,N/A,,Basal,SFF6V-292,N/A,Species not needed for data entry,9/18/2024
9/18/2024,Lg,N/A,12,N/A,,Basal,SFF6V-292,N/A,Species not needed for data entry,9/18/2024
9/18/2024,L,N/A,82,N/A,,Basal,SFF6V-292,N/A,Species not needed for data entry,9/18/2024
9/18/2024,G,N/A,1,N/A,,Basal,SFF6V-292,N/A,Species not needed for data entry,9/18/2024
9/5/2024,L,N/A,43,N/A,,Basal,SFS4V-41,N/A,Species not needed for data entry,9/5/2024
9/5/2024,R,N/A,1,N/A,,Basal,SFS4V-41,N/A,Species not needed for data entry,9/5/2024
9/5/2024,B,N/A,10,N/A,,Basal,SFS4V-47,N/A,Species not needed for data entry,9/5/2024
9/18/2024,M,N/A,1,N/A,,Basal,SFF6V-291,N/A,Species not needed for data entry,9/18/2024
9/5/2024,G,N/A,30,N/A,,Basal,SFS4V-41,N/A,Species not needed for data entry,9/5/2024
9/18/2024,G,N/A,1,N/A,,Basal,SFF6V-291,N/A,Species not needed for data entry,9/18/2024
9/18/2024,B,N/A,3,N/A,,Basal,SFF6V-291,N/A,Species not needed for data entry,9/18/2024
9/18/2024,M,N/A,1,N/A,,Basal,SFF6V-290,N/A,Species not needed for data entry,9/18/2024
9/18/2024,L,N/A,85,N/A,,Basal,SFF6V-290,N/A,Species not needed for data entry,9/18/2024
9/18/2024,G,N/A,1,N/A,,Basal,SFF6V-290,N/A,Species not needed for data entry,9/18/2024
9/18/2024,B,N/A,2,N/A,,Basal,SFF6V-290,N/A,Species not needed for data entry,9/18/2024
9/5/2024,R,N/A,3,N/A,,Basal,SFS4V-42,N/A,Species not needed for data entry,9/5/2024
9/5/2024,B,N/A,10,N/A,,Basal,SFS4V-42,N/A,Species not needed for data entry,9/5/2024
9/18/2024,R,N/A,6,N/A,,Basal,SFF6V-291,N/A,Species not needed for data entry,9/18/2024
9/11/2024,Lg,N/A,1,N/A,,Basal,SFF7V-257,N/A,Species not needed for data entry,9/11/2024
9/11/2024,Lg,N/A,4,N/A,,Basal,SFF7V-260,N/A,Species not needed for data entry,9/11/2024
9/11/2024,L,N/A,25,N/A,,Basal,SFF7V-260,N/A,Species not needed for data entry,9/11/2024
9/11/2024,G,N/A,53,N/A,,Basal,SFF7V-260,N/A,Species not needed for data entry,9/11/2024
9/11/2024,B,N/A,6,N/A,,Basal,SFF7V-260,N/A,Species not needed for data entry,9/11/2024
9/11/2024,Lg,N/A,12,N/A,,Basal,SFF7V-259,N/A,Species not needed for data entry,9/11/2024
9/11/2024,L,N/A,88,N/A,,Basal,SFF7V-259,N/A,Species not needed for data entry,9/11/2024
9/11/2024,Lg,N/A,2,N/A,,Basal,SFF7V-258,N/A,Species not needed for data entry,9/11/2024
9/11/2024,L,N/A,98,N/A,,Basal,SFF7V-258,N/A,Species not needed for data entry,9/11/2024
9/11/2024,L,N/A,5,N/A,,Basal,SFF7V-255,N/A,Species not needed for data entry,9/11/2024
9/5/2024,L,N/A,75,N/A,,Basal,SFS4V-40,N/A,Species not needed for data entry,9/5/2024
9/11/2024,R,N/A,5,N/A,,Basal,SFF7V-255,N/A,Species not needed for data entry,9/11/2024
9/11/2024,L,N/A,94,N/A,,Basal,SFF7V-257,N/A,Species not needed for data entry,9/11/2024
9/11/2024,B,N/A,1,N/A,,Basal,SFF7V-257,N/A,Species not needed for data entry,9/11/2024
9/5/2024,R,N/A,3,N/A,,Basal,SFS4V-40,N/A,Species not needed for data entry,9/5/2024
9/11/2024,R,N/A,1,N/A,,Basal,SFF7V-256,N/A,Species not needed for data entry,9/11/2024
9/11/2024,Lg,N/A,2,N/A,,Basal,SFF7V-256,N/A,Species not needed for data entry,9/11/2024
9/11/2024,L,N/A,73,N/A,,Basal,SFF7V-256,N/A,Species not needed for data entry,9/11/2024
9/11/2024,B,N/A,20,N/A,,Basal,SFF7V-256,N/A,Species not needed for data entry,9/11/2024
9/5/2024,B,N/A,23,N/A,,Basal,SFS4V-41,N/A,Species not needed for data entry,9/5/2024
9/18/2024,M,N/A,5,N/A,,Basal,SFF6V-289,N/A,Species not needed for data entry,9/18/2024
9/5/2024,B,N/A,10,N/A,,Basal,SFS4V-40,N/A,Species not needed for data entry,9/5/2024
9/10/2024,B,N/A,4,N/A,,Basal,SFF5V-252,N/A,Species not needed for data entry,9/10/2024
9/5/2024,L,N/A,82,N/A,,Basal,SFS4V-42,N/A,Species not needed for data entry,9/5/2024
9/5/2024,G,N/A,5,N/A,,Basal,SFS4V-44,N/A,Species not needed for data entry,9/5/2024
9/10/2024,Lg,N/A,3,N/A,,Basal,SFF5V-253,N/A,Species not needed for data entry,9/10/2024
9/10/2024,L,N/A,84,N/A,,Basal,SFF5V-253,N/A,Species not needed for data entry,9/10/2024
9/10/2024,B,N/A,10,N/A,,Basal,SFF5V-253,N/A,Species not needed for data entry,9/10/2024
9/5/2024,B,N/A,5,N/A,,Basal,SFS4V-45,N/A,Species not needed for data entry,9/5/2024
9/5/2024,L,N/A,89,N/A,,Basal,SFS4V-45,N/A,Species not needed for data entry,9/5/2024
9/5/2024,G,N/A,3,N/A,,Basal,SFS4V-45,N/A,Species not needed for data entry,9/5/2024
9/10/2024,B,N/A,4,N/A,,Basal,SFF5V-254,N/A,Species not needed for data entry,9/10/2024
9/10/2024,L,N/A,86,N/A,,Basal,SFF5V-252,N/A,Species not needed for data entry,9/10/2024
9/10/2024,L,N/A,91,N/A,,Basal,SFF5V-254,N/A,Species not needed for data entry,9/10/2024
9/5/2024,L,N/A,84,N/A,,Basal,SFS4V-46,N/A,Species not needed for data entry,9/5/2024
9/5/2024,R,N/A,4,N/A,,Basal,SFS4V-25,N/A,Species not needed for data entry,9/5/2024
9/5/2024,G,N/A,5,N/A,,Basal,SFS4V-46,N/A,Species not needed for data entry,9/5/2024
9/4/2024,L,N/A,45,N/A,,Basal,SFF2V-237,N/A,Species not needed for data entry,9/4/2024
9/5/2024,R,N/A,3,N/A,,Basal,SFS4V-47,N/A,Species not needed for data entry,9/5/2024
9/4/2024,B,N/A,6,N/A,,Basal,SFF2V-239,N/A,Species not needed for data entry,9/4/2024
9/5/2024,G,N/A,15,N/A,,Basal,SFS4V-47,N/A,Species not needed for data entry,9/5/2024
9/10/2024,L,N/A,90,N/A,,Basal,SFF5V-251,N/A,Species not needed for data entry,9/10/2024
9/10/2024,G,N/A,4,N/A,,Basal,SFF5V-251,N/A,Species not needed for data entry,9/10/2024
9/10/2024,Lg,N/A,8,N/A,,Basal,SFF5V-252,N/A,Species not needed for data entry,9/10/2024
9/5/2024,G,N/A,30,N/A,,Basal,SFS4V-43,N/A,Species not needed for data entry,9/5/2024
9/10/2024,B,N/A,1,N/A,,Basal,SFF5V-251,N/A,Species not needed for data entry,9/10/2024
9/18/2024,L,N/A,83,N/A,,Basal,SFF6V-289,N/A,Species not needed for data entry,9/18/2024
9/18/2024,G,N/A,2,N/A,,Basal,SFF6V-289,N/A,Species not needed for data entry,9/18/2024
9/18/2024,B,N/A,1,N/A,,Basal,SFF6V-289,N/A,Species not needed for data entry,9/18/2024
9/5/2024,G,N/A,5,N/A,,Basal,SFS4V-42,N/A,Species not needed for data entry,9/5/2024
9/5/2024,B,N/A,10,N/A,,Basal,SFS4V-43,N/A,Species not needed for data entry,9/5/2024
9/18/2024,Lg,N/A,20,N/A,,Basal,SFF6V-288,N/A,Species not needed for data entry,9/18/2024
9/18/2024,L,N/A,79,N/A,,Basal,SFF6V-288,N/A,Species not needed for data entry,9/18/2024
9/5/2024,R,N/A,1,N/A,,Basal,SFS4V-44,N/A,Species not needed for data entry,9/5/2024
9/5/2024,R,N/A,1,N/A,,Basal,SFS4V-43,N/A,Species not needed for data entry,9/5/2024
9/18/2024,R,N/A,3,N/A,,Basal,SFF6V-289,N/A,Species not needed for data entry,9/18/2024
9/18/2024,R,N/A,1,N/A,,Basal,SFF6V-287,N/A,Species not needed for data entry,9/18/2024
9/18/2024,M,N/A,15,N/A,,Basal,SFF6V-287,N/A,Species not needed for data entry,9/18/2024
9/18/2024,L,N/A,76,N/A,,Basal,SFF6V-287,N/A,Species not needed for data entry,9/18/2024
9/18/2024,G,N/A,5,N/A,,Basal,SFF6V-287,N/A,Species not needed for data entry,9/18/2024
9/18/2024,B,N/A,1,N/A,,Basal,SFF6V-287,N/A,Species not needed for data entry,9/18/2024
9/5/2024,Lg,N/A,8,N/A,,Basal,SFS4V-44,N/A,Species not needed for data entry,9/5/2024
9/5/2024,L,N/A,75,N/A,,Basal,SFS4V-44,N/A,Species not needed for data entry,9/5/2024
9/5/2024,B,N/A,6,N/A,,Basal,SFS4V-44,N/A,Species not needed for data entry,9/5/2024
9/5/2024,D,N/A,5,N/A,,Basal,SFS4V-44,N/A,Species not needed for data entry,9/5/2024
9/5/2024,L,N/A,59,N/A,,Basal,SFS4V-43,N/A,Species not needed for data entry,9/5/2024
9/3/2024,L,N/A,15,N/A,,Basal,BTN4V-4,N/A,Species not needed for data entry,9/3/2024
9/3/2024,D,N/A,5,N/A,,Basal,BTN4V-23,N/A,Species not needed for data entry,9/3/2024
9/3/2024,R,N/A,5,N/A,,Basal,BTN4V-6,N/A,Species not needed for data entry,9/3/2024
9/3/2024,Lg,N/A,6,N/A,,Basal,BTN4V-6,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,10,N/A,,Basal,BTN4V-6,N/A,Species not needed for data entry,9/3/2024
9/3/2024,G,N/A,75,N/A,,Basal,BTN4V-6,N/A,Species not needed for data entry,9/3/2024
9/3/2024,D,N/A,3,N/A,,Basal,BTN4V-6,N/A,Species not needed for data entry,9/3/2024
9/3/2024,R,N/A,4,N/A,,Basal,BTN4V-5,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,5,N/A,,Basal,BTN4V-5,N/A,Species not needed for data entry,9/3/2024
9/3/2024,Lg,N/A,3,N/A,,Basal,BTN4V-7,N/A,Species not needed for data entry,9/3/2024
9/3/2024,R,N/A,1,N/A,,Basal,BTN4V-4,N/A,Species not needed for data entry,9/3/2024
9/3/2024,R,N/A,3,N/A,,Basal,BTN4V-7,N/A,Species not needed for data entry,9/3/2024
9/3/2024,G,N/A,77,N/A,,Basal,BTN4V-4,N/A,Species not needed for data entry,9/3/2024
9/3/2024,B,N/A,5,N/A,,Basal,BTN4V-4,N/A,Species not needed for data entry,9/3/2024
9/3/2024,M,N/A,1,N/A,,Basal,BTN4V-3,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,62,N/A,,Basal,BTN4V-3,N/A,Species not needed for data entry,9/3/2024
9/3/2024,G,N/A,30,N/A,,Basal,BTN4V-3,N/A,Species not needed for data entry,9/3/2024
9/3/2024,Lg,N/A,10,N/A,,Basal,BTN4V-24,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,90,N/A,,Basal,BTN4V-24,N/A,Species not needed for data entry,9/3/2024
9/3/2024,R,N/A,2,N/A,,Basal,BTN4V-23,N/A,Species not needed for data entry,9/3/2024
9/4/2024,R,N/A,2,N/A,1% lichen on rock,Basal,SFF2V-237,N/A,Species not needed for data entry,9/4/2024
9/3/2024,G,N/A,88,N/A,,Basal,BTN4V-5,N/A,Species not needed for data entry,9/3/2024
8/28/2024,R,N/A,1,N/A,,Basal,SFF10V-213,N/A,Species not needed for data entry,8/28/2024
8/28/2024,G,N/A,23,N/A,,Basal,SFF10V-215,N/A,Species not needed for data entry,8/28/2024
8/28/2024,B,N/A,2,N/A,,Basal,SFF10V-215,N/A,Species not needed for data entry,8/28/2024
8/29/2024,G,N/A,T,N/A,,Basal,SFF9V-219,N/A,Species not needed for data entry,8/29/2024
9/4/2024,Fu,N/A,T,N/A,,Basal,SFF2V-233,N/A,Species not needed for data entry,9/4/2024
9/4/2024,M,N/A,T,N/A,,Basal,SFF2V-233,N/A,Species not needed for data entry,9/4/2024
8/28/2024,R,N/A,3,N/A,,Basal,SFF10V-214,N/A,Species not needed for data entry,8/28/2024
8/28/2024,L,N/A,63,N/A,,Basal,SFF10V-214,N/A,Species not needed for data entry,8/28/2024
8/28/2024,G,N/A,20,N/A,,Basal,SFF10V-214,N/A,Species not needed for data entry,8/28/2024
9/3/2024,L,N/A,93,N/A,,Basal,BTN4V-7,N/A,Species not needed for data entry,9/3/2024
8/28/2024,B,N/A,10,N/A,,Basal,SFF10V-214,N/A,Species not needed for data entry,8/28/2024
9/3/2024,R,N/A,1,N/A,,Basal,BTN4V-22,N/A,Species not needed for data entry,9/3/2024
8/28/2024,L,N/A,37,N/A,,Basal,SFF10V-213,N/A,Species not needed for data entry,8/28/2024
8/28/2024,G,N/A,53,N/A,,Basal,SFF10V-213,N/A,Species not needed for data entry,8/28/2024
8/28/2024,B,N/A,2,N/A,,Basal,SFF10V-213,N/A,Species not needed for data entry,8/28/2024
9/3/2024,R,N/A,2,N/A,,Basal,BTN4V-9,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,92,N/A,,Basal,BTN4V-9,N/A,Species not needed for data entry,9/3/2024
9/3/2024,B,N/A,5,N/A,,Basal,BTN4V-9,N/A,Species not needed for data entry,9/3/2024
9/3/2024,R,N/A,3,N/A,,Basal,BTN4V-8,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,32,N/A,,Basal,BTN4V-8,N/A,Species not needed for data entry,9/3/2024
9/3/2024,G,N/A,61,N/A,,Basal,BTN4V-8,N/A,Species not needed for data entry,9/3/2024
8/28/2024,D,N/A,3,N/A,,Basal,SFF10V-214,N/A,Species not needed for data entry,8/28/2024
9/3/2024,L,N/A,95,N/A,,Basal,BTN4V-12,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,93,N/A,,Basal,BTN4V-23,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,83,N/A,,Basal,BTN4V-15,N/A,Species not needed for data entry,9/3/2024
9/3/2024,D,N/A,1,N/A,,Basal,BTN4V-15,N/A,Species not needed for data entry,9/3/2024
9/3/2024,B,N/A,15,N/A,,Basal,BTN4V-15,N/A,Species not needed for data entry,9/3/2024
9/3/2024,R,N/A,1,N/A,,Basal,BTN4V-14,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,94,N/A,,Basal,BTN4V-14,N/A,Species not needed for data entry,9/3/2024
9/3/2024,D,N/A,5,N/A,,Basal,BTN4V-14,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,97,N/A,,Basal,BTN4V-13,N/A,Species not needed for data entry,9/3/2024
9/3/2024,D,N/A,4,N/A,,Basal,BTN4V-16,N/A,Species not needed for data entry,9/3/2024
9/3/2024,R,N/A,5,N/A,,Basal,BTN4V-12,N/A,Species not needed for data entry,9/3/2024
9/3/2024,G,N/A,2,N/A,,Basal,BTN4V-16,N/A,Species not needed for data entry,9/3/2024
9/3/2024,R,N/A,2,N/A,,Basal,BTN4V-11,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,48,N/A,,Basal,BTN4V-11,N/A,Species not needed for data entry,9/3/2024
9/3/2024,G,N/A,49,N/A,,Basal,BTN4V-11,N/A,Species not needed for data entry,9/3/2024
9/3/2024,R,N/A,1,N/A,,Basal,BTN4V-10,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,73,N/A,,Basal,BTN4V-10,N/A,Species not needed for data entry,9/3/2024
9/3/2024,D,N/A,25,N/A,,Basal,BTN4V-10,N/A,Species not needed for data entry,9/3/2024
9/3/2024,R,N/A,1,N/A,,Basal,BTN4V-1,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,82,N/A,,Basal,BTN4V-1,N/A,Species not needed for data entry,9/3/2024
9/3/2024,G,N/A,9,N/A,,Basal,BTN4V-1,N/A,Species not needed for data entry,9/3/2024
9/3/2024,D,N/A,3,N/A,,Basal,BTN4V-13,N/A,Species not needed for data entry,9/3/2024
9/3/2024,G,N/A,53,N/A,,Basal,BTN4V-2,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,99,N/A,,Basal,BTN4V-22,N/A,Species not needed for data entry,9/3/2024
9/3/2024,R,N/A,2,N/A,,Basal,BTN4V-21,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,54,N/A,,Basal,BTN4V-21,N/A,Species not needed for data entry,9/3/2024
9/3/2024,D,N/A,44,N/A,,Basal,BTN4V-21,N/A,Species not needed for data entry,9/3/2024
9/3/2024,R,N/A,4,N/A,,Basal,BTN4V-20,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,55,N/A,,Basal,BTN4V-20,N/A,Species not needed for data entry,9/3/2024
9/3/2024,G,N/A,20,N/A,,Basal,BTN4V-20,N/A,Species not needed for data entry,9/3/2024
9/3/2024,D,N/A,21,N/A,,Basal,BTN4V-20,N/A,Species not needed for data entry,9/3/2024
9/3/2024,B,N/A,2,N/A,,Basal,BTN4V-16,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,44,N/A,,Basal,BTN4V-2,N/A,Species not needed for data entry,9/3/2024
8/28/2024,M,N/A,2,N/A,,Basal,SFF10V-215,N/A,Species not needed for data entry,8/28/2024
9/3/2024,R,N/A,7,N/A,,Basal,BTN4V-19,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,20,N/A,,Basal,BTN4V-19,N/A,Species not needed for data entry,9/3/2024
9/3/2024,D,N/A,73,N/A,,Basal,BTN4V-19,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,100,N/A,,Basal,BTN4V-18,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,70,N/A,,Basal,BTN4V-17,N/A,Species not needed for data entry,9/3/2024
9/3/2024,G,N/A,15,N/A,,Basal,BTN4V-17,N/A,Species not needed for data entry,9/3/2024
9/3/2024,D,N/A,10,N/A,,Basal,BTN4V-17,N/A,Species not needed for data entry,9/3/2024
9/3/2024,R,N/A,3,N/A,,Basal,BTN4V-16,N/A,Species not needed for data entry,9/3/2024
9/3/2024,L,N/A,89,N/A,,Basal,BTN4V-16,N/A,Species not needed for data entry,9/3/2024
9/3/2024,R,N/A,2,N/A,,Basal,BTN4V-2,N/A,Species not needed for data entry,9/3/2024
9/4/2024,D,N/A,15,N/A,,Basal,SFF2V-227,N/A,Species not needed for data entry,9/4/2024
8/28/2024,L,N/A,48,N/A,,Basal,SFF10V-215,N/A,Species not needed for data entry,8/28/2024
9/4/2024,B,N/A,20,N/A,,Basal,SFF2V-230,N/A,Species not needed for data entry,9/4/2024
8/28/2024,M,N/A,T,N/A,,Basal,SFF10V-214,N/A,Species not needed for data entry,8/28/2024
9/4/2024,L,N/A,12,N/A,,Basal,SFF2V-229,N/A,Species not needed for data entry,9/4/2024
9/4/2024,B,N/A,87,N/A,,Basal,SFF2V-229,N/A,Species not needed for data entry,9/4/2024
9/4/2024,L,N/A,60,N/A,,Basal,SFF2V-228,N/A,Species not needed for data entry,9/4/2024
9/4/2024,D,N/A,10,N/A,,Basal,SFF2V-228,N/A,Species not needed for data entry,9/4/2024
9/4/2024,B,N/A,30,N/A,,Basal,SFF2V-228,N/A,Species not needed for data entry,9/4/2024
9/4/2024,B,N/A,87,N/A,,Basal,SFF2V-231,N/A,Species not needed for data entry,9/4/2024
9/4/2024,L,N/A,78,N/A,,Basal,SFF2V-227,N/A,Species not needed for data entry,9/4/2024
9/4/2024,L,N/A,10,N/A,,Basal,SFF2V-231,N/A,Species not needed for data entry,9/4/2024
9/4/2024,B,N/A,5,N/A,,Basal,SFF2V-227,N/A,Species not needed for data entry,9/4/2024
9/4/2024,R,N/A,1,N/A,,Basal,SFF2V-226,N/A,Species not needed for data entry,9/4/2024
9/4/2024,Lg,N/A,1,N/A,,Basal,SFF2V-226,N/A,Species not needed for data entry,9/4/2024
9/4/2024,L,N/A,50,N/A,,Basal,SFF2V-226,N/A,Species not needed for data entry,9/4/2024
9/4/2024,B,N/A,46,N/A,,Basal,SFF2V-226,N/A,Species not needed for data entry,9/4/2024
8/28/2024,M,N/A,T,N/A,,Basal,SFF10V-216,N/A,Species not needed for data entry,8/28/2024
9/4/2024,L,N/A,94,N/A,,Basal,SFF2V-225,N/A,Species not needed for data entry,9/4/2024
9/4/2024,B,N/A,1,N/A,,Basal,SFF2V-225,N/A,Species not needed for data entry,9/4/2024
8/26/2024,M,N/A,T,N/A,,Basal,SFF1V-207,N/A,Species not needed for data entry,8/26/2024
9/4/2024,R,N/A,2,N/A,,Basal,SFF2V-227,N/A,Species not needed for data entry,9/4/2024
9/4/2024,B,N/A,84,N/A,,Basal,SFF2V-235,N/A,Species not needed for data entry,9/4/2024
9/4/2024,L,N/A,1,N/A,,Basal,SFF2V-238,N/A,Species not needed for data entry,9/4/2024
9/4/2024,B,N/A,79,N/A,,Basal,SFF2V-238,N/A,Species not needed for data entry,9/4/2024
9/11/2024,St,N/A,7,N/A,,Basal,SFF7V-260,N/A,Species not needed for data entry,9/11/2024
9/4/2024,Lg,N/A,10,N/A,,Basal,SFF2V-237,N/A,Species not needed for data entry,9/4/2024
9/5/2024,B,N/A,10,N/A,,Basal,SFS4V-46,N/A,Species not needed for data entry,9/5/2024
9/4/2024,B,N/A,43,N/A,,Basal,SFF2V-237,N/A,Species not needed for data entry,9/4/2024
9/4/2024,L,N/A,95,N/A,,Basal,SFF2V-236,N/A,Species not needed for data entry,9/4/2024
9/4/2024,B,N/A,3,N/A,,Basal,SFF2V-236,N/A,Species not needed for data entry,9/4/2024
9/4/2024,L,N/A,80,N/A,,Basal,SFF2V-230,N/A,Species not needed for data entry,9/4/2024
9/4/2024,L,N/A,15,N/A,,Basal,SFF2V-235,N/A,Species not needed for data entry,9/4/2024
8/26/2024,Lg,N/A,12,N/A,,Basal,SFF1V-212,N/A,Species not needed for data entry,8/26/2024
9/4/2024,M,N/A,4,N/A,,Basal,SFF2V-234,N/A,Species not needed for data entry,9/4/2024
9/4/2024,L,N/A,64,N/A,,Basal,SFF2V-234,N/A,Species not needed for data entry,9/4/2024
9/4/2024,B,N/A,32,N/A,,Basal,SFF2V-234,N/A,Species not needed for data entry,9/4/2024
9/4/2024,L,N/A,10,N/A,,Basal,SFF2V-233,N/A,Species not needed for data entry,9/4/2024
9/4/2024,B,N/A,86,N/A,,Basal,SFF2V-233,N/A,Species not needed for data entry,9/4/2024
9/4/2024,L,N/A,92,N/A,,Basal,SFF2V-232,N/A,Species not needed for data entry,9/4/2024
9/4/2024,B,N/A,4,N/A,,Basal,SFF2V-232,N/A,Species not needed for data entry,9/4/2024
8/28/2024,M,N/A,T,N/A,,Basal,SFF10V-213,N/A,Species not needed for data entry,8/28/2024
9/4/2024,St,N/A,2,N/A,,Basal,SFF2V-231,N/A,Species not needed for data entry,9/4/2024
9/4/2024,R,N/A,1,N/A,,Basal,SFF2V-235,N/A,Species not needed for data entry,9/4/2024
8/28/2024,Lg,N/A,15,N/A,,Basal,SFF10V-217,N/A,Species not needed for data entry,8/28/2024
8/26/2024,G,N/A,4,N/A,,Basal,SFF1V-207,N/A,Species not needed for data entry,8/26/2024
8/26/2024,D,N/A,5,N/A,,Basal,SFF1V-207,N/A,Species not needed for data entry,8/26/2024
8/26/2024,B,N/A,10,N/A,,Basal,SFF1V-207,N/A,Species not needed for data entry,8/26/2024
9/4/2024,M,N/A,T,N/A,,Basal,SFF2V-229,N/A,Species not needed for data entry,9/4/2024
8/28/2024,Lg,N/A,8,N/A,,Basal,SFF10V-218,N/A,Species not needed for data entry,8/28/2024
8/28/2024,L,N/A,69,N/A,,Basal,SFF10V-218,N/A,Species not needed for data entry,8/28/2024
8/28/2024,D,N/A,5,N/A,,Basal,SFF10V-218,N/A,Species not needed for data entry,8/28/2024
8/28/2024,B,N/A,3,N/A,,Basal,SFF10V-218,N/A,Species not needed for data entry,8/28/2024
8/26/2024,R,N/A,2,N/A,,Basal,SFF1V-212,N/A,Species not needed for data entry,8/26/2024
8/28/2024,R,N/A,3,N/A,,Basal,SFF10V-217,N/A,Species not needed for data entry,8/28/2024
8/26/2024,R,N/A,2,N/A,,Basal,SFF1V-207,N/A,Species not needed for data entry,8/26/2024
8/28/2024,L,N/A,41,N/A,,Basal,SFF10V-217,N/A,Species not needed for data entry,8/28/2024
8/28/2024,G,N/A,1,N/A,,Basal,SFF10V-217,N/A,Species not needed for data entry,8/28/2024
8/28/2024,B,N/A,15,N/A,,Basal,SFF10V-217,N/A,Species not needed for data entry,8/28/2024
9/4/2024,M,N/A,T,N/A,,Basal,SFF2V-231,N/A,Species not needed for data entry,9/4/2024
8/28/2024,L,N/A,77,N/A,,Basal,SFF10V-216,N/A,Species not needed for data entry,8/28/2024
8/28/2024,G,N/A,5,N/A,,Basal,SFF10V-216,N/A,Species not needed for data entry,8/28/2024
8/28/2024,B,N/A,15,N/A,,Basal,SFF10V-216,N/A,Species not needed for data entry,8/28/2024
9/4/2024,R,N/A,T,N/A,,Basal,SFF2V-231,N/A,Species not needed for data entry,9/4/2024
9/4/2024,Rt,N/A,20,N/A,,Basal,SFF2V-238,N/A,Species not needed for data entry,9/4/2024
9/4/2024,M,N/A,T,N/A,,Basal,SFF2V-230,N/A,Species not needed for data entry,9/4/2024
8/26/2024,Lg,N/A,8,N/A,,Basal,SFF1V-210,N/A,Species not needed for data entry,8/26/2024
8/28/2024,Lg,N/A,15,N/A,,Basal,SFF10V-215,N/A,Species not needed for data entry,8/28/2024
8/26/2024,L,N/A,65,N/A,,Basal,SFF1V-212,N/A,Species not needed for data entry,8/26/2024
8/26/2024,G,N/A,10,N/A,,Basal,SFF1V-212,N/A,Species not needed for data entry,8/26/2024
8/26/2024,B,N/A,5,N/A,,Basal,SFF1V-212,N/A,Species not needed for data entry,8/26/2024
8/26/2024,M,N/A,T,N/A,,Basal,SFF1V-210,N/A,Species not needed for data entry,8/26/2024
8/26/2024,R,N/A,2,N/A,,Basal,SFF1V-211,N/A,Species not needed for data entry,8/26/2024
8/26/2024,Lg,N/A,15,N/A,,Basal,SFF1V-211,N/A,Species not needed for data entry,8/26/2024
8/26/2024,L,N/A,69,N/A,,Basal,SFF1V-211,N/A,Species not needed for data entry,8/26/2024
8/26/2024,G,N/A,3,N/A,,Basal,SFF1V-211,N/A,Species not needed for data entry,8/26/2024
8/26/2024,L,N/A,70,N/A,,Basal,SFF1V-207,N/A,Species not needed for data entry,8/26/2024
8/26/2024,R,N/A,2,N/A,,Basal,SFF1V-210,N/A,Species not needed for data entry,8/26/2024
8/26/2024,Lg,N/A,4,N/A,,Basal,SFF1V-207,N/A,Species not needed for data entry,8/26/2024
8/26/2024,L,N/A,90,N/A,,Basal,SFF1V-210,N/A,Species not needed for data entry,8/26/2024
9/4/2024,M,N/A,T,N/A,,Basal,SFF2V-225,N/A,Species not needed for data entry,9/4/2024
8/26/2024,Lg,N/A,40,N/A,,Basal,SFF1V-209,N/A,Species not needed for data entry,8/26/2024
8/26/2024,L,N/A,58,N/A,,Basal,SFF1V-209,N/A,Species not needed for data entry,8/26/2024
8/26/2024,Lg,N/A,28,N/A,,Basal,SFF1V-208,N/A,Species not needed for data entry,8/26/2024
8/26/2024,L,N/A,70,N/A,,Basal,SFF1V-208,N/A,Species not needed for data entry,8/26/2024
