PlotID,Date,CoverClass,Species,Percent,Height,DataEntry,DataEntryDate,CoverType,Notes
SFF8V-282,9/12/2024,B,N/A,35,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-282,9/12/2024,L,N/A,45,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-283,9/12/2024,V,BERREP,1,6,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-283,9/12/2024,V,QUUN,1,56,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-283,9/12/2024,V,PSEMAC,T,24,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-283,9/12/2024,V,HETVIL,T,11,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-283,9/12/2024,V,DISGRA,T,22,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-283,9/12/2024,V,BROCIL,T,13,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-283,9/12/2024,V,POAFEN,T,25,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-283,9/12/2024,V,BOEXXX,1,1,Jonathan Grabowski,9/17/2024,Aerial,Boechera sp. 
SFF8V-283,9/12/2024,V,BRIEUP,T,15,Jonathan Grabowski,9/17/2024,Aerial,Brickellia eupatoriodes
SFF8V-283,9/12/2024,V,PIPO,T,5,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-283,9/12/2024,V,BERREP,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-283,9/12/2024,V,PSEMAC,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-283,9/12/2024,V,HETVIL,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-283,9/12/2024,V,DISGRA,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-283,9/12/2024,V,POAFEN,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-283,9/12/2024,V,BOEXXX,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-283,9/12/2024,V,PIPO,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-283,9/12/2024,R,N/A,8,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-283,9/12/2024,G,N/A,1,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-283,9/12/2024,B,N/A,5,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-283,9/12/2024,L,N/A,86,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-284,9/12/2024,V,CHIGRA,1,83,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-284,9/12/2024,V,DISGRA,T,20,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-284,9/12/2024,V,MUHMON,1,17,Jonathan Grabowski,9/17/2024,Aerial,
SFF8V-284,9/12/2024,V,ERYCAP,T,17,Jonathan Grabowski,9/17/2024,Aerial,tall mustard; Erysimum capitatum
SFF8V-284,9/12/2024,V,CHIGRA,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-284,9/12/2024,V,DISGRA,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-284,9/12/2024,V,MUHMON,T,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-284,9/12/2024,V,ERYCAP,T,N/A,Jonathan Grabowski,9/17/2024,Basal,tall mustard
SFF8V-284,9/12/2024,Lg,N/A,15,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-284,9/12/2024,R,N/A,3,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-284,9/12/2024,L,N/A,10,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-284,9/12/2024,G,N/A,32,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF8V-284,9/12/2024,B,N/A,40,N/A,Jonathan Grabowski,9/17/2024,Basal,
SFF9V-219,8/29/2024,V,ELYELY,5,44,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-219,8/29/2024,V,ERIFOR,1,4,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-219,8/29/2024,V,QUGA,4,18,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-219,8/29/2024,V,PACFEN,1,6,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-219,8/29/2024,V,CARXXX,2,21,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-219,8/29/2024,V,ALLCER,T,33,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-219,8/29/2024,V,ELYELY,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-219,8/29/2024,V,ERIFOR,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-219,8/29/2024,V,QUGA,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-219,8/29/2024,V,PACFEN,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-219,8/29/2024,V,CARXXX,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-219,8/29/2024,V,ALLCER,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-219,8/29/2024,B,N/A,8,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-219,8/29/2024,L,N/A,87,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-219,8/29/2024,R,N/A,2,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-219,8/29/2024,G,N/A,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-220,8/29/2024,V,POAFEN,10,39,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-220,8/29/2024,V,POAFEN,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-220,8/29/2024,L,N/A,90,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-220,8/29/2024,B,N/A,4,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-220,8/29/2024,R,N/A,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-220,8/29/2024,D,N/A,4,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-221,8/29/2024,V,QUGA,40,106,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-221,8/29/2024,V,ELYELY,1,24,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-221,8/29/2024,V,ERIFOR,T,3,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-221,8/29/2024,V,QUGA,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-221,8/29/2024,V,ELYELY,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-221,8/29/2024,V,ERIFOR,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-221,8/29/2024,L,N/A,92,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-221,8/29/2024,D,N/A,7,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-222,8/29/2024,V,PSEMAC,1,20,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-222,8/29/2024,V,MUHMON,3,48,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-222,8/29/2024,V,BOUGRA,3,42,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-222,8/29/2024,V,ELYELY,1,30,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-222,8/29/2024,V,CARXXX,2,20,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-222,8/29/2024,V,ARELAN,1,7,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-222,8/29/2024,V,ERIDIU,T,10,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-222,8/29/2024,V,BRIGRA,T,8,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-222,8/29/2024,V,PENJAM,T,3,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-222,8/29/2024,V,PACFEN,1,8,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-222,8/29/2024,V,DRAAUR,1,5,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-222,8/29/2024,V,ERIFOR,1,5,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-222,8/29/2024,V,ACHMIL,T,3,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-222,8/29/2024,V,PSEMAC,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-222,8/29/2024,V,MUHMON,3,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-222,8/29/2024,V,BOUGRA,2,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-222,8/29/2024,V,ELYELY,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-222,8/29/2024,V,CARXXX,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-222,8/29/2024,V,ARELAN,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-222,8/29/2024,V,ERIDIU,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-222,8/29/2024,V,BRIGRA,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-222,8/29/2024,V,PENJAM,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-222,8/29/2024,V,PACFEN,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-222,8/29/2024,V,DRAAUR,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-222,8/29/2024,V,ERIFOR,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-222,8/29/2024,V,ACHMIL,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-222,8/29/2024,R,N/A,10,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-222,8/29/2024,B,N/A,21,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-222,8/29/2024,L,N/A,42,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-222,8/29/2024,G,N/A,21,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-223,8/29/2024,V,QUGA,7,28,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-223,8/29/2024,V,BERFEN,2,8,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-223,8/29/2024,V,QUGA,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-223,8/29/2024,V,BERFEN,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-223,8/29/2024,L,N/A,100,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-224,8/29/2024,V,CARXXX,5,22,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-224,8/29/2024,V,SENERE,T,10,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-224,8/29/2024,V,PENJAM,T,4,Jonathan Grabowski,9/19/2024,Aerial,
SFF9V-224,8/29/2024,V,CARXXX,3,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-224,8/29/2024,V,SENERE,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-224,8/29/2024,V,PENJAM,T,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-224,8/29/2024,R,N/A,8,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-224,8/29/2024,B,N/A,4,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-224,8/29/2024,D,N/A,10,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-224,8/29/2024,L,N/A,74,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFF9V-224,8/29/2024,G,N/A,1,N/A,Jonathan Grabowski,9/19/2024,Basal,
SFS4V-28,9/5/2024,L,N/A,55,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-28,9/5/2024,G,N/A,35,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-39,9/5/2024,V,POAFEN,4,66,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-39,9/5/2024,V,BERREP,1,10,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-39,9/5/2024,V,ELYELY,T,33,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-39,9/5/2024,V,DRAHEL,T,1,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-39,9/5/2024,V,ERISPE,T,2,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-39,9/5/2024,V,POAFEN,3,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-39,9/5/2024,V,BERREP,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-39,9/5/2024,V,ELYELY,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-39,9/5/2024,V,DRAHEL,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-39,9/5/2024,V,ERISPE,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-39,9/5/2024,R,N/A,1,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-39,9/5/2024,B,N/A,10,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-39,9/5/2024,L,N/A,81,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-39,9/5/2024,G,N/A,5,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-41,9/5/2024,V,ELYELY,1,65,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-41,9/5/2024,V,PHAHET,1,28,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-41,9/5/2024,V,POAFEN,2,64,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-41,9/5/2024,V,CEAFEN,T,5,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-41,9/5/2024,V,SENSPA,T,71,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-41,9/5/2024,V,ELYELY,1,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-41,9/5/2024,V,PHAHET,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-41,9/5/2024,V,POAFEN,2,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-41,9/5/2024,V,CEAFEN,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-41,9/5/2024,V,SENSPA,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-41,9/5/2024,B,N/A,23,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-41,9/5/2024,L,N/A,43,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-41,9/5/2024,R,N/A,1,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-41,9/5/2024,G,N/A,30,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-36,9/5/2024,V,MUHMON,1,37,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-36,9/5/2024,V,PIPO,T,4,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-36,9/5/2024,V,ELYELY,T,1,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-36,9/5/2024,V,POAFEN,1,57,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-36,9/5/2024,V,SENERE,T,2,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-36,9/5/2024,V,BOEXXX,T,3,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-36,9/5/2024,V,CARXXX,T,14,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-36,9/5/2024,V,ANDSEP,T,1,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-36,9/5/2024,V,MUHMON,1,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-36,9/5/2024,V,PIPO,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-36,9/5/2024,V,ELYELY,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-36,9/5/2024,V,POAFEN,1,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-36,9/5/2024,V,SENERE,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-36,9/5/2024,V,BOEXXX,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-36,9/5/2024,V,CARXXX,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-36,9/5/2024,V,ANDSEP,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-36,9/5/2024,Lg,N/A,8,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-36,9/5/2024,B,N/A,20,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-36,9/5/2024,L,N/A,65,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-36,9/5/2024,G,N/A,5,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-40,9/5/2024,V,ANTMAR,7,1,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-40,9/5/2024,V,POAFEN,3,41,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-40,9/5/2024,V,ELYELY,T,50,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-40,9/5/2024,V,CARXXX,1,12,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-40,9/5/2024,V,SOLSIM,8,6,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-40,9/5/2024,V,DRAHEL,T,16,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-40,9/5/2024,V,PIPO,T,3,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-40,9/5/2024,V,KOEMAC,T,5,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-40,9/5/2024,V,ANDSEP,T,1,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-40,9/5/2024,V,ANTMAR,7,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-40,9/5/2024,V,POAFEN,2,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-40,9/5/2024,V,ELYELY,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-40,9/5/2024,V,CARXXX,1,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-40,9/5/2024,V,SOLSIM,2,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-40,9/5/2024,V,DRAHEL,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-40,9/5/2024,V,PIPO,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-40,9/5/2024,V,KOEMAC,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-40,9/5/2024,V,ANDSEP,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-40,9/5/2024,R,N/A,3,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-40,9/5/2024,L,N/A,75,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-40,9/5/2024,B,N/A,10,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-35,9/5/2024,V,ELYELY,T,37,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-35,9/5/2024,V,POAFEN,1,57,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-35,9/5/2024,V,KOEMAC,1,58,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-35,9/5/2024,V,PENBAR,T,1,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-35,9/5/2024,V,HYMDIS,T,1,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-35,9/5/2024,V,PIPO,T,2,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-35,9/5/2024,V,CARXXX,1,40,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-35,9/5/2024,V,ANDSEP,T,1,Jonathan Grabowski,9/20/2024,Aerial,
SFS4V-35,9/5/2024,V,ELYELY,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-35,9/5/2024,V,POAFEN,1,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-35,9/5/2024,V,KOEMAC,1,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-35,9/5/2024,V,PENBAR,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-35,9/5/2024,V,HYMDIS,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-35,9/5/2024,V,PIPO,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-35,9/5/2024,V,CARXXX,1,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-35,9/5/2024,V,ANDSEP,T,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-35,9/5/2024,R,N/A,2,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-35,9/5/2024,L,N/A,53,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-35,9/5/2024,B,N/A,20,N/A,Jonathan Grabowski,9/20/2024,Basal,
SFS4V-35,9/5/2024,G,N/A,22,N/A,Jonathan Grabowski,9/20/2024,Basal,
